strain,Bin_Center,mean_density,sd_density,n_datasets,se_density
strain_yEK19,-1100000.0,0.0,0.0,6,0.0
strain_yEK19,-1090000.0,0.0,0.0,6,0.0
strain_yEK19,-1080000.0,0.0,0.0,6,0.0
strain_yEK19,-1070000.0,0.0,0.0,6,0.0
strain_yEK19,-1060000.0,0.0,0.0,6,0.0
strain_yEK19,-1050000.0,0.0,0.0,6,0.0
strain_yEK19,-1040000.0,0.0,0.0,6,0.0
strain_yEK19,-1030000.0,0.0,0.0,6,0.0
strain_yEK19,-1020000.0,0.0,0.0,6,0.0
strain_yEK19,-1010000.0,0.0,0.0,6,0.0
strain_yEK19,-1000000.0,0.0,0.0,6,0.0
strain_yEK19,-990000.0,0.0,0.0,6,0.0
strain_yEK19,-980000.0,0.0,0.0,6,0.0
strain_yEK19,-970000.0,0.0,0.0,6,0.0
strain_yEK19,-960000.0,0.0,0.0,6,0.0
strain_yEK19,-950000.0,0.0,0.0,6,0.0
strain_yEK19,-940000.0,0.0,0.0,12,0.0
strain_yEK19,-930000.0,0.0,0.0,12,0.0
strain_yEK19,-920000.0,0.0,0.0,12,0.0
strain_yEK19,-910000.0,0.0,0.0,12,0.0
strain_yEK19,-900000.0,0.0,0.0,12,0.0
strain_yEK19,-890000.0,0.0,0.0,12,0.0
strain_yEK19,-880000.0,0.0,0.0,12,0.0
strain_yEK19,-870000.0,0.0,0.0,12,0.0
strain_yEK19,-860000.0,0.0,0.0,12,0.0
strain_yEK19,-850000.0,0.0,0.0,12,0.0
strain_yEK19,-840000.0,0.0,0.0,12,0.0
strain_yEK19,-830000.0,0.0,0.0,12,0.0
strain_yEK19,-820000.0,0.0,0.0,12,0.0
strain_yEK19,-810000.0,0.0,0.0,12,0.0
strain_yEK19,-800000.0,0.0,0.0,12,0.0
strain_yEK19,-790000.0,0.0,0.0,12,0.0
strain_yEK19,-780000.0,0.0,0.0,18,0.0
strain_yEK19,-770000.0,0.0,0.0,18,0.0
strain_yEK19,-760000.0,0.0,0.0,18,0.0
strain_yEK19,-750000.0,0.0,0.0,18,0.0
strain_yEK19,-740000.0,0.0,0.0,18,0.0
strain_yEK19,-730000.0,0.0,0.0,18,0.0
strain_yEK19,-720000.0,0.0,0.0,18,0.0
strain_yEK19,-710000.0,0.0,0.0,18,0.0
strain_yEK19,-700000.0,0.0,0.0,18,0.0
strain_yEK19,-690000.0,0.0,0.0,18,0.0
strain_yEK19,-680000.0,0.0,0.0,18,0.0
strain_yEK19,-670000.0,0.0,0.0,24,0.0
strain_yEK19,-660000.0,0.0,0.0,24,0.0
strain_yEK19,-650000.0,0.0,0.0,24,0.0
strain_yEK19,-640000.0,0.0,0.0,30,0.0
strain_yEK19,-630000.0,0.021173333333333332,0.04313595134977986,30,0.007875511197906615
strain_yEK19,-620000.0,0.03436666666666666,0.07007185146559275,30,0.012793311231285527
strain_yEK19,-610000.0,0.013744444444444445,0.031345334074690735,36,0.005224222345781789
strain_yEK19,-600000.0,0.008830555555555557,0.020197932276695262,36,0.003366322046115877
strain_yEK19,-590000.0,0.009480952380952382,0.0236873974735691,42,0.0036550447820553047
strain_yEK19,-580000.0,0.007552380952380952,0.01883287522697345,42,0.0029059757369400956
strain_yEK19,-570000.0,0.00970625,0.026092645138413025,48,0.003766148923633035
strain_yEK19,-560000.0,0.010510416666666666,0.01909916161224833,48,0.0027567265245319345
strain_yEK19,-550000.0,0.032779166666666665,0.068230173515932,48,0.009848177261569552
strain_yEK19,-540000.0,0.02244583333333333,0.04069087387009594,48,0.005873221745615251
strain_yEK19,-530000.0,0.02741666666666667,0.048983185709685156,48,0.007070113863813039
strain_yEK19,-520000.0,0.019033333333333333,0.03409653587778747,48,0.004921411041868582
strain_yEK19,-510000.0,0.021945833333333335,0.038700112476241715,48,0.005585880088956737
strain_yEK19,-500000.0,0.028529166666666664,0.06292563310304028,48,0.009082532802741983
strain_yEK19,-490000.0,0.022987499999999998,0.03348795671104541,48,0.00483357020543315
strain_yEK19,-480000.0,0.02779791666666667,0.038661121763250844,48,0.005580252264296444
strain_yEK19,-470000.0,0.02139259259259259,0.032163701865300647,54,0.004376925433832783
strain_yEK19,-460000.0,0.01939,0.03008481062776487,60,0.003883932351171242
strain_yEK19,-450000.0,0.01797727272727273,0.024723410241833835,66,0.003043241428761032
strain_yEK19,-440000.0,0.0284875,0.03422465110059922,72,0.004033413812829557
strain_yEK19,-430000.0,0.05028055555555556,0.05887958262752239,72,0.006939025358225786
strain_yEK19,-420000.0,0.0409,0.045052629630463505,72,0.00530950332033112
strain_yEK19,-410000.0,0.03243611111111111,0.03347230642396178,72,0.003944749142389569
strain_yEK19,-400000.0,0.031900000000000005,0.034551496573852744,72,0.004071932921252507
strain_yEK19,-390000.0,0.0323375,0.03352559013144991,72,0.003951028687538171
strain_yEK19,-380000.0,0.030324999999999998,0.0319944746550198,72,0.003770584998177604
strain_yEK19,-370000.0,0.03701282051282051,0.04373994388019595,78,0.0049525733930319326
strain_yEK19,-360000.0,0.03140769230769231,0.03329450939185553,78,0.003769860834750956
strain_yEK19,-350000.0,0.050996153846153844,0.05659870000413298,78,0.006408540817711941
strain_yEK19,-340000.0,0.0426025641025641,0.04262933254626436,78,0.0048268214223047895
strain_yEK19,-330000.0,0.03856794871794871,0.03489267959392183,78,0.003950817976396347
strain_yEK19,-320000.0,0.04677948717948718,0.04291464303412749,78,0.004859126473605591
strain_yEK19,-310000.0,0.04403974358974359,0.03742798917867982,78,0.004237885258123162
strain_yEK19,-300000.0,0.04747179487179487,0.03868961368540925,78,0.004380736103591535
strain_yEK19,-290000.0,0.04825128205128205,0.04100391727751425,78,0.004642779384329418
strain_yEK19,-280000.0,0.04101666666666667,0.03518983920892199,78,0.003984464677150339
strain_yEK19,-270000.0,0.04860641025641026,0.034481439915332694,78,0.0039042542520367988
strain_yEK19,-260000.0,0.051625641025641024,0.043319421983820626,78,0.004904958664469862
strain_yEK19,-250000.0,0.04402948717948718,0.03256522768658395,78,0.0036872859421208755
strain_yEK19,-240000.0,0.0552,0.03780396804569595,78,0.004280456481767767
strain_yEK19,-230000.0,0.06392179487179488,0.0438474322055729,78,0.00496474404925823
strain_yEK19,-220000.0,0.058625000000000003,0.0396844689811172,84,0.004329930548097539
strain_yEK19,-210000.0,0.06430833333333334,0.05093186142320078,84,0.005557121672781401
strain_yEK19,-200000.0,0.05045357142857143,0.03513453128043751,84,0.0038334916452237764
strain_yEK19,-190000.0,0.0515702380952381,0.0350851280743112,84,0.0038281013135178887
strain_yEK19,-180000.0,0.05201190476190476,0.03691828620845141,84,0.004028115263768401
strain_yEK19,-170000.0,0.043214444444444444,0.032422469532513494,90,0.0034176283696719114
strain_yEK19,-160000.0,0.042952083333333335,0.038414292787332126,96,0.003920642339951661
strain_yEK19,-150000.0,0.07607291666666667,0.04393302912667885,96,0.0044838960089664355
strain_yEK19,-140000.0,0.08460208333333334,0.05116430906334829,96,0.005221935426969168
strain_yEK19,-130000.0,0.074846875,0.03454129169902079,96,0.003525355821634715
strain_yEK19,-120000.0,0.07824583333333333,0.038765611229994654,96,0.003956498628358012
strain_yEK19,-110000.0,0.08571145833333332,0.0336757975556448,96,0.0034370216955247816
strain_yEK19,-100000.0,0.097815625,0.03182676903133091,96,0.0032483060120072653
strain_yEK19,-90000.0,0.08238020833333333,0.024692827084597354,96,0.002520201111001661
strain_yEK19,-80000.0,0.10553541666666666,0.03539529846616317,96,0.003612517522317327
strain_yEK19,-70000.0,0.09948645833333332,0.037583475147552094,96,0.0038358473696698064
strain_yEK19,-60000.0,0.0931,0.025481894501163387,96,0.002600734966970116
strain_yEK19,-50000.0,0.09589479166666666,0.029016849441920598,96,0.0029615197948278456
strain_yEK19,-40000.0,0.11187291666666667,0.028529834722589013,96,0.0029118140631783813
strain_yEK19,-30000.0,0.10348958333333334,0.025521955374546653,96,0.002604823662738418
strain_yEK19,-20000.0,0.10971354166666668,0.026397199292395698,96,0.0026941528710386093
strain_yEK19,-10000.0,0.13711458333333335,0.04310206486485346,96,0.004399086074134741
strain_yEK19,0.0,0.14277916666666665,0.03146347227690069,96,0.0032112271922754634
strain_yEK19,10000.0,0.14476458333333334,0.030829831688314876,96,0.003146556520510795
strain_yEK19,20000.0,0.12243854166666666,0.035072359396544045,96,0.003579557691543327
strain_yEK19,30000.0,0.12076354166666665,0.037238896246268506,96,0.0038006789328250703
strain_yEK19,40000.0,0.12572395833333333,0.05558155268525259,96,0.005672768466270376
strain_yEK19,50000.0,0.09156458333333334,0.02502943100964676,96,0.0025545556052428723
strain_yEK19,60000.0,0.09371249999999999,0.026103592210954214,96,0.002664186723771967
strain_yEK19,70000.0,0.110471875,0.042404758181687215,96,0.0043279175088018285
strain_yEK19,80000.0,0.08972604166666666,0.03715013705377188,96,0.003791619985675146
strain_yEK19,90000.0,0.08337395833333333,0.04243918557875162,96,0.0043314312403009946
strain_yEK19,100000.0,0.07642708333333333,0.03764598945345738,96,0.0038422277092986486
strain_yEK19,110000.0,0.09395833333333332,0.05449257731522836,96,0.005561625382977964
strain_yEK19,120000.0,0.065275,0.02943012420168008,96,0.0030036994733687638
strain_yEK19,130000.0,0.06351770833333333,0.0341863530629638,96,0.003489130048787254
strain_yEK19,140000.0,0.06944375,0.043272353669580564,96,0.004416466102488484
strain_yEK19,150000.0,0.05832916666666666,0.03213164014247661,96,0.003279421789491528
strain_yEK19,160000.0,0.04868333333333333,0.032039169010403386,96,0.00326998399409499
strain_yEK19,170000.0,0.06296555555555555,0.03777395262451234,90,0.003981724217358469
strain_yEK19,180000.0,0.06627619047619047,0.03209629194154703,84,0.003501992555941438
strain_yEK19,190000.0,0.06794880952380952,0.03546820226709646,84,0.003869898134594616
strain_yEK19,200000.0,0.0665452380952381,0.0469203693654303,84,0.005119432006008845
strain_yEK19,210000.0,0.05334285714285715,0.035108246673815346,84,0.0038306237595223907
strain_yEK19,220000.0,0.05469047619047619,0.03081225158866651,84,0.0033618922675497055
strain_yEK19,230000.0,0.054926923076923075,0.030364143554301247,78,0.003438062240800496
strain_yEK19,240000.0,0.07506923076923078,0.06447847785031922,78,0.007300749966651746
strain_yEK19,250000.0,0.061212820512820516,0.04802669538770568,78,0.005437952421335732
strain_yEK19,260000.0,0.04657307692307692,0.02743286337601296,78,0.0031061601181485857
strain_yEK19,270000.0,0.07387435897435897,0.05335833394636494,78,0.0060416416107687
strain_yEK19,280000.0,0.05408076923076923,0.035255199700102484,78,0.003991865295460749
strain_yEK19,290000.0,0.06982051282051281,0.05984412297192644,78,0.006776012606963734
strain_yEK19,300000.0,0.08979615384615384,0.09351313602051645,78,0.010588277630687051
strain_yEK19,310000.0,0.09632820512820513,0.16931754682156147,78,0.019171436974375636
strain_yEK19,320000.0,0.08026410256410256,0.09330808761366408,78,0.010565060470490365
strain_yEK19,330000.0,0.058262820512820515,0.06901299728702408,78,0.007814183188558066
strain_yEK19,340000.0,0.05818205128205128,0.051493317542975925,78,0.005830470086582666
strain_yEK19,350000.0,0.05234615384615385,0.03838496625458507,78,0.004346241574648197
strain_yEK19,360000.0,0.04887820512820513,0.03477555734915529,78,0.003937556493602685
strain_yEK19,370000.0,0.042151282051282046,0.03370005103695601,78,0.0038157793838646064
strain_yEK19,380000.0,0.052625000000000005,0.03970641467316311,72,0.004679445845333112
strain_yEK19,390000.0,0.06083472222222222,0.046935617154440744,72,0.005531415528180116
strain_yEK19,400000.0,0.04171944444444445,0.03163624966149998,72,0.003728367777826209
strain_yEK19,410000.0,0.047343055555555555,0.03793416025794882,72,0.004470583659502141
strain_yEK19,420000.0,0.06381527777777778,0.06271741375929135,72,0.007391318094612899
strain_yEK19,430000.0,0.05046944444444444,0.06042203832361143,72,0.007120805505289849
strain_yEK19,440000.0,0.05391111111111111,0.05921350853575763,72,0.006978378903913622
strain_yEK19,450000.0,0.05149848484848485,0.05033812897236277,66,0.00619619534831808
strain_yEK19,460000.0,0.041911666666666667,0.0298602512940637,60,0.0038549418658492393
