Count,Frequency,Percentage
1,229972,23.700537140171736
2,112803,11.625292170450283
3,65907,6.792267325140881
4,47723,4.918254108936808
5,37355,3.8497450336176366
6,31920,3.2896228476261538
7,27802,2.8652285216072158
8,24650,2.540388571240122
9,22128,2.2804753876024915
10,19989,2.0600335558019793
11,18578,1.9146182099999587
12,16831,1.7345752552755573
13,15585,1.606164538855063
14,14643,1.5090835638405318
15,13594,1.4009753443179804
16,12545,1.292867124795429
17,11713,1.207122569368582
18,10793,1.1123088782715875
19,10130,1.043981185665819
20,9518,0.98090946941434
21,8919,0.9191775118414056
22,8561,0.8822826190014881
23,8015,0.8260127545026197
24,7452,0.7679908978856547
25,7068,0.7284164876886484
26,6674,0.6878114938927615
27,6204,0.6393740647453839
28,6120,0.6307171625147888
29,5780,0.5956773201528561
30,5379,0.5543509178377531
31,5170,0.5328117206211533
32,4864,0.5012758624954139
33,4632,0.47736632300138926
34,4334,0.44665493175475407
35,4256,0.43861637968348716
36,3983,0.41048144743405296
37,3796,0.39120953413499
38,3665,0.37770888898965704
39,3477,0.358333917330706
40,3220,0.3318479188394804
41,3239,0.3338060276773531
42,3029,0.3121637721008653
43,2835,0.29217045028258604
44,2739,0.28227684773333445
45,2796,0.2881511742469526
46,2536,0.26135600067606285
47,2475,0.25506944072289256
48,2331,0.24022903689901517
49,2273,0.23425165202550902
50,2163,0.2229152324378249
51,2092,0.21559808888577423
52,2029,0.20910541221282786
53,1905,0.19632617558671123
54,1863,0.19199772447141367
55,1813,0.1868448064770118
56,1710,0.17622979540854394
57,1666,0.1716952275734703
58,1585,0.16334750042253926
59,1557,0.16046186634567425
60,1559,0.1606679830654503
61,1461,0.15056826379642263
62,1493,0.15386613131283983
63,1311,0.135109509813217
64,1316,0.13562480161265722
65,1243,0.1281015413408305
66,1234,0.12717401610183815
67,1124,0.11583759651415404
68,1175,0.12109357286844394
69,1135,0.11697123847292244
70,1038,0.10697457756378283
71,1035,0.10666540248411871
72,983,0.10130636776994077
73,927,0.09553509961621066
74,912,0.0939892242178901
75,893,0.09203111538001739
76,895,0.09223723209979347
77,835,0.08605373050651123
78,849,0.08749654754494375
79,818,0.0843017383884146
80,767,0.07904576203412468
81,808,0.08327115478953422
82,719,0.07409896075949889
83,739,0.07616012795725964
84,703,0.07245002700129029
85,737,0.07595401123748356
86,677,0.06977050964420133
87,610,0.06286559953170281
88,598,0.06162889921304636
89,565,0.05822797333674113
90,567,0.05843409005651721
91,548,0.05647598121864449
92,529,0.054517872380771784
93,503,0.05183835502368281
94,523,0.053899522221443556
95,514,0.052971996982451225
96,491,0.05060165470502636
97,513,0.05286893862256318
98,449,0.04627320358972879
99,434,0.044727328191408226
100,490,0.05049859634513833
101,427,0.04400591967219197
102,434,0.044727328191408226
103,423,0.043593686232639824
104,429,0.044212036391968045
105,393,0.0405019354359987
106,405,0.04173863575465515
107,386,0.03978052691678244
108,389,0.04008970199644655
109,352,0.03627654268058916
110,347,0.03576125088114898
111,352,0.03627654268058916
112,339,0.034936784002044675
113,365,0.03761630135913365
114,342,0.03524595908170879
115,347,0.03576125088114898
116,330,0.034009258763052344
117,316,0.03256644172461982
118,299,0.03081444960652318
119,267,0.027516582090105986
120,299,0.03081444960652318
121,311,0.03205114992517963
122,292,0.030093041087306923
123,270,0.027825757169770097
124,262,0.0270012902906658
125,248,0.02555847325223327
126,271,0.027928815529658136
127,234,0.02411565621380075
128,246,0.0253523565324572
129,237,0.024424831293464865
130,244,0.025146239812681125
131,218,0.022466722455592152
132,237,0.024424831293464865
133,204,0.02102390541715963
134,226,0.02329118933469645
135,207,0.02133308049682374
136,179,0.018447446419958696
137,189,0.01947803001883907
138,196,0.02019943853805533
139,202,0.020817788697383554
140,199,0.020508613617719443
141,176,0.01813827134029458
142,182,0.018756621499622806
143,178,0.018344388060070656
144,174,0.017932154620518507
145,195,0.02009638017816729
146,172,0.017726037900742432
147,157,0.01618016250242187
148,141,0.014531228744213275
149,182,0.018756621499622806
150,148,0.015252637263429535
151,140,0.014428170384325235
152,162,0.016695454301862058
153,145,0.014943462183765422
154,140,0.014428170384325235
155,138,0.01422205366454916
156,122,0.012573119906340562
157,133,0.013706761865108974
158,139,0.0143251120244372
159,136,0.014015936944773088
160,137,0.014118995304661123
161,134,0.013809820224997013
162,107,0.011027244508020001
163,133,0.013706761865108974
164,102,0.010511952708579814
165,121,0.012470061546452527
166,123,0.0126761782662286
167,132,0.013603703505220936
168,122,0.012573119906340562
169,115,0.0118517113871243
170,97,0.009996660909139627
171,115,0.0118517113871243
172,106,0.010924186148131964
173,110,0.011336419587684114
174,113,0.011645594667348226
175,108,0.011130302867908039
176,108,0.011130302867908039
177,104,0.01071806942835589
178,92,0.00948136910969944
179,94,0.009687485829475515
180,76,0.007832435351490842
181,110,0.011336419587684114
182,112,0.011542536307460188
183,101,0.010408894348691777
184,101,0.010408894348691777
185,67,0.006904910112498506
186,87,0.008966077310259253
187,89,0.009172194030035328
188,84,0.008656902230595141
189,89,0.009172194030035328
190,70,0.007214085192162618
191,78,0.008038552071266917
192,92,0.00948136910969944
193,83,0.008553843870707104
194,78,0.008038552071266917
195,66,0.006801851752610468
196,65,0.006698793392722431
197,73,0.007523260271826731
198,72,0.007420201911938693
199,78,0.008038552071266917
200,64,0.006595735032834393
201,72,0.007420201911938693
202,61,0.006286559953170281
203,67,0.006904910112498506
204,59,0.006080443233394206
205,65,0.006698793392722431
206,61,0.006286559953170281
207,63,0.006492676672946357
208,63,0.006492676672946357
209,75,0.007729376991602805
210,62,0.006389618313058318
211,62,0.006389618313058318
212,57,0.0058743265136181316
213,57,0.0058743265136181316
214,60,0.006183501593282244
215,66,0.006801851752610468
216,52,0.005359034714177945
217,44,0.004534567835073645
218,51,0.005255976354289907
219,51,0.005255976354289907
220,42,0.004328451115297571
221,50,0.00515291799440187
222,59,0.006080443233394206
223,46,0.00474068455484972
224,36,0.0037101009559693467
225,45,0.004637626194961683
226,45,0.004637626194961683
227,50,0.00515291799440187
228,47,0.004843742914737758
229,42,0.004328451115297571
230,64,0.006595735032834393
231,58,0.005977384873506169
232,41,0.004225392755409533
233,51,0.005255976354289907
234,42,0.004328451115297571
235,45,0.004637626194961683
236,44,0.004534567835073645
237,45,0.004637626194961683
238,46,0.00474068455484972
239,55,0.005668209793842057
240,38,0.003916217675745421
241,34,0.003503984236193272
242,28,0.002885634076865047
243,43,0.004431509475185608
244,38,0.003916217675745421
245,33,0.003400925876305234
246,34,0.003503984236193272
247,48,0.004946801274625795
248,44,0.004534567835073645
249,46,0.00474068455484972
250,39,0.0040192760356334584
251,34,0.003503984236193272
252,33,0.003400925876305234
253,31,0.003194809156529159
254,33,0.003400925876305234
255,37,0.0038131593158573836
256,40,0.004122334395521496
257,33,0.003400925876305234
258,26,0.0026795173570889723
259,30,0.003091750796641122
260,40,0.004122334395521496
261,41,0.004225392755409533
262,27,0.0027825757169770097
263,28,0.002885634076865047
264,35,0.003607042596081309
265,25,0.002576458997200935
266,27,0.0027825757169770097
267,39,0.0040192760356334584
268,36,0.0037101009559693467
269,26,0.0026795173570889723
270,24,0.0024734006373128975
271,25,0.002576458997200935
272,27,0.0027825757169770097
273,32,0.0032978675164171967
274,27,0.0027825757169770097
275,29,0.0029886924367530845
276,28,0.002885634076865047
277,22,0.0022672839175368227
278,24,0.0024734006373128975
279,27,0.0027825757169770097
280,23,0.00237034227742486
281,23,0.00237034227742486
282,30,0.003091750796641122
283,19,0.0019581088378727105
284,21,0.0021642255576487853
285,28,0.002885634076865047
286,37,0.0038131593158573836
287,20,0.002061167197760748
288,13,0.0013397586785444861
289,25,0.002576458997200935
290,37,0.0038131593158573836
291,17,0.001751992118096636
292,30,0.003091750796641122
293,29,0.0029886924367530845
294,31,0.003194809156529159
295,21,0.0021642255576487853
296,22,0.0022672839175368227
297,27,0.0027825757169770097
298,20,0.002061167197760748
299,11,0.0011336419587684114
300,23,0.00237034227742486
301,17,0.001751992118096636
302,26,0.0026795173570889723
303,23,0.00237034227742486
304,22,0.0022672839175368227
305,27,0.0027825757169770097
306,19,0.0019581088378727105
307,21,0.0021642255576487853
308,24,0.0024734006373128975
309,25,0.002576458997200935
310,19,0.0019581088378727105
311,24,0.0024734006373128975
312,15,0.001545875398320561
313,17,0.001751992118096636
314,19,0.0019581088378727105
315,20,0.002061167197760748
316,20,0.002061167197760748
317,21,0.0021642255576487853
318,17,0.001751992118096636
319,16,0.0016489337582085983
320,24,0.0024734006373128975
321,19,0.0019581088378727105
322,16,0.0016489337582085983
323,16,0.0016489337582085983
324,18,0.0018550504779846733
325,18,0.0018550504779846733
326,24,0.0024734006373128975
327,18,0.0018550504779846733
328,13,0.0013397586785444861
329,18,0.0018550504779846733
330,16,0.0016489337582085983
331,12,0.0012367003186564487
332,19,0.0019581088378727105
333,14,0.0014428170384325235
334,16,0.0016489337582085983
335,15,0.001545875398320561
336,19,0.0019581088378727105
337,18,0.0018550504779846733
338,17,0.001751992118096636
339,20,0.002061167197760748
340,18,0.0018550504779846733
341,17,0.001751992118096636
342,21,0.0021642255576487853
343,14,0.0014428170384325235
344,10,0.001030583598880374
345,9,0.0009275252389923367
346,14,0.0014428170384325235
347,12,0.0012367003186564487
348,9,0.0009275252389923367
349,15,0.001545875398320561
350,17,0.001751992118096636
351,11,0.0011336419587684114
352,15,0.001545875398320561
353,14,0.0014428170384325235
354,7,0.0007214085192162618
355,18,0.0018550504779846733
356,12,0.0012367003186564487
357,9,0.0009275252389923367
358,14,0.0014428170384325235
359,15,0.001545875398320561
360,16,0.0016489337582085983
361,11,0.0011336419587684114
362,15,0.001545875398320561
363,13,0.0013397586785444861
364,10,0.001030583598880374
365,9,0.0009275252389923367
366,18,0.0018550504779846733
367,15,0.001545875398320561
368,13,0.0013397586785444861
369,9,0.0009275252389923367
370,14,0.0014428170384325235
371,10,0.001030583598880374
372,21,0.0021642255576487853
373,14,0.0014428170384325235
374,15,0.001545875398320561
375,11,0.0011336419587684114
376,12,0.0012367003186564487
377,13,0.0013397586785444861
378,10,0.001030583598880374
379,10,0.001030583598880374
380,12,0.0012367003186564487
381,5,0.000515291799440187
382,13,0.0013397586785444861
383,9,0.0009275252389923367
384,12,0.0012367003186564487
385,12,0.0012367003186564487
386,1,0.0001030583598880374
387,11,0.0011336419587684114
388,9,0.0009275252389923367
389,17,0.001751992118096636
390,10,0.001030583598880374
391,11,0.0011336419587684114
392,13,0.0013397586785444861
393,11,0.0011336419587684114
394,6,0.0006183501593282244
395,15,0.001545875398320561
396,11,0.0011336419587684114
397,13,0.0013397586785444861
398,9,0.0009275252389923367
399,10,0.001030583598880374
400,8,0.0008244668791042992
401,12,0.0012367003186564487
402,5,0.000515291799440187
403,12,0.0012367003186564487
404,14,0.0014428170384325235
405,5,0.000515291799440187
406,7,0.0007214085192162618
407,13,0.0013397586785444861
408,12,0.0012367003186564487
409,8,0.0008244668791042992
410,4,0.0004122334395521496
411,8,0.0008244668791042992
412,7,0.0007214085192162618
413,4,0.0004122334395521496
414,4,0.0004122334395521496
415,9,0.0009275252389923367
416,9,0.0009275252389923367
417,9,0.0009275252389923367
418,8,0.0008244668791042992
419,5,0.000515291799440187
420,11,0.0011336419587684114
421,4,0.0004122334395521496
422,4,0.0004122334395521496
423,10,0.001030583598880374
424,10,0.001030583598880374
425,7,0.0007214085192162618
426,10,0.001030583598880374
427,12,0.0012367003186564487
428,9,0.0009275252389923367
429,9,0.0009275252389923367
430,10,0.001030583598880374
431,9,0.0009275252389923367
432,3,0.0003091750796641122
433,8,0.0008244668791042992
434,8,0.0008244668791042992
435,14,0.0014428170384325235
436,8,0.0008244668791042992
437,6,0.0006183501593282244
438,7,0.0007214085192162618
439,8,0.0008244668791042992
440,10,0.001030583598880374
441,10,0.001030583598880374
442,8,0.0008244668791042992
443,7,0.0007214085192162618
444,6,0.0006183501593282244
445,11,0.0011336419587684114
446,8,0.0008244668791042992
447,4,0.0004122334395521496
448,3,0.0003091750796641122
449,6,0.0006183501593282244
450,5,0.000515291799440187
451,5,0.000515291799440187
452,6,0.0006183501593282244
453,7,0.0007214085192162618
454,9,0.0009275252389923367
455,5,0.000515291799440187
456,3,0.0003091750796641122
457,7,0.0007214085192162618
458,6,0.0006183501593282244
459,3,0.0003091750796641122
460,9,0.0009275252389923367
461,6,0.0006183501593282244
462,7,0.0007214085192162618
463,7,0.0007214085192162618
464,3,0.0003091750796641122
465,6,0.0006183501593282244
466,3,0.0003091750796641122
467,7,0.0007214085192162618
468,7,0.0007214085192162618
470,4,0.0004122334395521496
471,3,0.0003091750796641122
472,4,0.0004122334395521496
473,5,0.000515291799440187
474,6,0.0006183501593282244
475,7,0.0007214085192162618
476,11,0.0011336419587684114
477,8,0.0008244668791042992
478,4,0.0004122334395521496
479,12,0.0012367003186564487
480,3,0.0003091750796641122
481,8,0.0008244668791042992
482,5,0.000515291799440187
483,2,0.0002061167197760748
484,12,0.0012367003186564487
485,11,0.0011336419587684114
486,4,0.0004122334395521496
487,4,0.0004122334395521496
488,6,0.0006183501593282244
489,3,0.0003091750796641122
490,8,0.0008244668791042992
491,5,0.000515291799440187
492,5,0.000515291799440187
493,5,0.000515291799440187
494,9,0.0009275252389923367
495,5,0.000515291799440187
496,4,0.0004122334395521496
497,5,0.000515291799440187
498,6,0.0006183501593282244
499,2,0.0002061167197760748
500,4,0.0004122334395521496
501,1,0.0001030583598880374
502,10,0.001030583598880374
503,7,0.0007214085192162618
504,5,0.000515291799440187
505,4,0.0004122334395521496
506,8,0.0008244668791042992
507,6,0.0006183501593282244
508,4,0.0004122334395521496
509,1,0.0001030583598880374
510,6,0.0006183501593282244
511,2,0.0002061167197760748
512,3,0.0003091750796641122
513,6,0.0006183501593282244
514,2,0.0002061167197760748
515,4,0.0004122334395521496
516,4,0.0004122334395521496
517,5,0.000515291799440187
