region_start,region_end,region_mean
0,352,0.0
352,697,0.0
697,968,11.658017249925146
968,1560,0.45654885501721787
1560,1714,10.645492597812856
1714,1883,2.7680295036291596
1883,2265,7.691164460290591
2265,2353,0.0
2353,2669,0.0
2669,3525,3.5931416136352787
3525,4288,16.101503314812
4288,5246,13.856724754609658
5246,5833,0.0
5833,6317,12.846703236396285
6317,6973,5.4685875990186075
6973,7336,0.0
7336,8042,0.7882949663177687
8042,8855,7.069708241248072
8855,9368,0.47760931207170293
9368,9659,11.789461712492011
9659,10519,0.0
10519,10838,3.6001940745255023
10838,11307,4.077850688139074
11307,12152,9.830544268410657
12152,12535,2.2334353514647605
12535,12627,1.8066719451120095
12627,12768,0.0
12768,13450,0.0
13450,13804,3.6152487872295813
13804,14316,0.5791117800695412
14316,14733,2.531984251237604
14733,15596,5.861506111720051
15596,16592,8.878434514674852
16592,17334,9.097197169776312
17334,18288,1.9826888688199238
18288,18516,13.874551395995873
18516,18895,3.903086663714493
18895,19522,6.793449539039633
19522,20365,9.914951022451183
20365,20728,0.9724558819531894
20728,20776,0.0
20776,21736,0.0
21736,22114,0.0
22114,22771,0.0
22771,22844,5.655439772281253
22844,22982,11.37881829760992
22982,23933,1.0362073771735127
23933,24656,7.421553358075662
24656,25210,2.764214149220607
25210,25448,0.0
25448,26352,0.0
26352,26969,0.0
26969,27617,0.0
27617,28183,2.630488254864685
28183,28297,1.0908358578138766
28297,29260,10.629460572079555
29260,29388,0.0
29388,29555,0.0
29555,29689,0.0
29689,29739,3.070861241059403
29739,30162,0.0
30162,30732,8.266229946819092
30732,31460,8.271420871113904
31460,31694,13.816516598462073
31694,32577,9.834024382855379
32577,32662,4.747208910440693
32662,32899,6.4796613572425406
32899,33041,3.915648700538855
33041,33210,6.1599049426177
33210,33582,3.136125874941291
33582,34116,2.092818410556772
34116,34314,2.0093788145308538
34314,34786,0.007339498992532036
34786,35729,0.2931508188630656
35729,35819,13.16354854091903
35819,36219,0.14204313636197874
36219,37154,10.744583193858457
37154,37680,7.902658056876485
37680,38582,0.6161306245542624
38582,39232,10.64134896075127
39232,39788,1.0255980412759336
39788,40376,8.707864436779747
40376,40459,0.0
40459,40614,0.0
40614,41274,14.895655594794379
41274,41393,3.1791142962927497
41393,41462,5.300227263782149
41462,42314,1.401859339650308
42314,43182,2.3939934020199765
43182,44134,3.9701008105773044
44134,45053,2.631909178896652
45053,45314,14.403511745549682
45314,45900,3.9655822179771527
45900,46890,1.6918019584897277
46890,47607,8.864618241529621
47607,48356,2.463115451906279
48356,48574,10.82663080398441
48574,49397,5.374593097950836
49397,49695,0.0
49695,50224,2.476472453003503
50224,50356,0.0
50356,51297,1.7944371846923826
51297,51369,0.0
51369,51587,0.0
51587,52227,17.888976357503154
52227,53139,0.0
53139,54121,0.0
54121,54200,8.256960734901265
54200,54357,0.0
54357,55028,0.0
55028,55710,0.0
55710,55787,10.691510076197693
55787,56751,4.002501563832808
56751,57352,0.0
57352,57837,5.723119625730259
57837,58382,10.010297575739662
58382,58752,0.0
58752,59216,0.0
59216,59343,12.12785759659875
59343,59641,2.5956176222208485
59641,59916,5.221750453712589
59916,60691,6.823551643587434
60691,61248,12.355658048339558
61248,61373,0.0
61373,62344,5.632386778226493
62344,63290,6.301597853566949
63290,63436,8.747309697408257
63436,63648,8.07313202037463
63648,64606,13.158164609730054
64606,65254,5.134365487159825
65254,65797,20.612759106074115
65797,66512,0.1167585986598804
66512,66670,9.1674073704176
66670,67372,0.0
67372,67571,0.0
67571,68004,0.0
68004,68412,2.894165703371586
68412,69168,5.920646385350706
69168,69863,0.0
69863,70483,0.0
70483,71256,0.0
71256,72163,0.03440386498065439
72163,72241,11.266148165538041
72241,72776,3.8247804014909277
72776,73033,3.780555107793408
73033,73713,5.614235311061616
73713,73759,7.298766627211112
73759,74105,9.456356409767787
74105,74472,0.0
74472,74896,6.163116027888752
74896,75545,5.147025263788418
75545,76053,0.19652908599539956
76053,76227,0.0
76227,76936,4.285624438954826
76936,77187,0.9385955598576873
