Count,Frequency,Percentage
1,234659,24.30233786462465
2,106155,10.993887624251487
3,64275,6.656607103280715
4,47800,4.950382256504367
5,38886,4.0272084608039505
6,32972,3.414728112164477
7,29010,3.0044056330793243
8,25715,2.6631606637240544
9,22954,2.377219127945633
10,20526,2.125764564790976
11,18948,1.9623398116369195
12,17162,1.7773736461533043
13,15942,1.6510249776818542
14,14575,1.5094523303044176
15,13748,1.4238045033979507
16,12494,1.2939346425264762
17,11978,1.2404953696319938
18,11013,1.1405556441607239
19,10351,1.071995956842609
20,9773,1.0121356860422004
21,9041,0.9363264849593301
22,8613,0.892000886511969
23,7952,0.8235447636762077
24,7672,0.7945467086171862
25,7193,0.7449393215697889
26,6813,0.7055848182754028
27,6376,0.6603271394868587
28,6209,0.6430318709337995
29,5821,0.6028488517805842
30,5408,0.5600767205685275
31,5276,0.5464062088978461
32,4895,0.5069481411211062
33,4750,0.49193129117982726
34,4547,0.4709077012620368
35,4308,0.44615578997951494
36,4060,0.42047179835581033
37,3921,0.4060763353086532
38,3808,0.394373548802691
39,3456,0.35791885101420695
40,3357,0.3476659672611958
41,3259,0.3375166479905383
42,3056,0.31649305807274786
43,2955,0.3060330453550294
44,2885,0.29878353159027404
45,2703,0.2799347958019101
46,2558,0.2649179458606312
47,2584,0.2676106224018261
48,2389,0.24741554834286475
49,2300,0.23819830941339007
50,2147,0.22235294361328192
51,2142,0.22183512120151372
52,2048,0.21210005986027078
53,1888,0.19552974268368714
54,1784,0.18475903651890777
55,1872,0.19387271096602876
56,1690,0.17502397517766488
57,1624,0.16818871934232413
58,1577,0.16332118867170267
59,1540,0.15948930282461768
60,1457,0.15089345078926492
61,1401,0.14509383977746063
62,1386,0.14354037254215593
63,1211,0.12541658813026754
64,1205,0.12479520123614565
65,1221,0.12645223295380403
66,1164,0.1205490574596461
67,1171,0.12127400883612163
68,1110,0.11495657541254911
69,1107,0.11464588196548817
70,992,0.10273596649481866
71,1000,0.10356448235364785
72,902,0.09341516308299036
73,882,0.0913438734359174
74,898,0.09300090515357577
75,873,0.09041179309473457
76,867,0.08979040620061268
77,768,0.07953752244760155
78,791,0.08191950554173545
79,784,0.08119455416525992
80,722,0.07477355625933375
81,705,0.07301296005932173
82,700,0.0724951376475535
