Count,Frequency,Percentage
1,213536,21.057074279989195
2,110115,10.85858934484588
3,66830,6.590196847986651
4,47797,4.713326930169355
5,37771,3.724649485939007
6,31563,3.1124701947179814
7,28071,2.7681193434061546
8,24565,2.422387933125724
9,22342,2.20317489118237
10,20365,2.0082202425444886
11,18555,1.8297336901749561
12,17069,1.6831972167931193
13,15662,1.5444510404484055
14,14912,1.470492524273185
15,13832,1.3639922609808675
16,12825,1.2646906265962714
17,12186,1.2016779708149834
18,11471,1.131170852061273
19,10787,1.063720685309472
20,10334,1.019049741539639
21,9851,0.9714204571227968
22,9209,0.908111967276808
23,8888,0.8764577223538137
24,8445,0.8327728921329833
25,7871,0.7761699744202145
26,7307,0.7205531702564487
27,7097,0.699844785727387
28,6961,0.686433641460947
29,6527,0.6436363134342193
30,6284,0.619673754193448
31,5869,0.5787500419098258
32,5804,0.5723403038413067
33,5619,0.5540972031847523
34,5345,0.5270776919420717
35,5056,0.49857901037588676
36,4946,0.4877317613368544
37,4772,0.47057338558420325
38,4486,0.4423705380827192
39,4381,0.4320163458181882
40,4221,0.41623852903414127
41,4093,0.40361627560690355
42,3931,0.38764123611305595
43,3696,0.36446756771148686
44,3621,0.3570717160939648
45,3475,0.3426744582785219
46,3489,0.34405501724712595
47,3204,0.31595078110054214
48,3049,0.30066602109099655
49,3041,0.29987713025179424
50,2942,0.2901146061166651
51,2810,0.2770979072698263
52,2740,0.2701951124268057
53,2671,0.26339092893868543
54,2593,0.2556992432564625
55,2486,0.24514782828213103
56,2371,0.23380752246859723
57,2357,0.2324269634999931
58,2248,0.22167832581586103
59,2228,0.21970609871785518
60,2095,0.20659078851611606
61,2044,0.20156160941620108
62,2042,0.20136438670640047
63,1891,0.18647407211645609
64,1841,0.18154350437144137
65,1834,0.18085322488713929
66,1729,0.17049903262260843
67,1654,0.16310318100508636
68,1717,0.1693156963638049
69,1561,0.15393232499935902
70,1570,0.15481982719346168
71,1485,0.14643786202693668
72,1559,0.15373510228955845
73,1391,0.13716839466630903
74,1374,0.13549200163300404
75,1364,0.1345058880840011
76,1302,0.12839198408018287
77,1247,0.12296835956066669
78,1221,0.12040446433325903
79,1246,0.12286974820576639
80,1125,0.11093777426283082
81,1101,0.10857110174522376
82,1061,0.104626647549212
83,1108,0.10926138122952583
84,1014,0.09999191386889816
85,1027,0.10127386148260199
86,1057,0.10423220212961082
87,967,0.09535718018858436
88,892,0.0879613285710623
89,958,0.09446967799448171
90,824,0.0812557564378423
91,832,0.08204464727704465
92,835,0.08234048134174554
93,868,0.08559465605345525
94,825,0.0813543677927426
95,780,0.07691685682222936
96,738,0.07277517991641702
97,778,0.07671963411242878
98,703,0.06932378249490673
99,766,0.07553629785362524
100,761,0.07504324107912379
101,648,0.06390015797539055
102,673,0.0663654418478979
103,670,0.06606960778319701
104,612,0.060350149198979956
105,582,0.05739180855197114
106,615,0.06064598326368085
107,577,0.05689875177746967
108,548,0.05403902248536114
109,550,0.05423624519516173
110,514,0.05068623641875115
111,544,0.053644577065759966
112,560,0.05522235874416468
113,507,0.04999595693444908
114,469,0.046248725448237916
